Date,Scale,Price,Category,Place,Selling_Type,Item_Name
2015-05-06,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-05-06,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-05-06,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-06,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-06,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-06,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-06,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-06,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-06,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-07,Per Kg,72.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-07,Per Kg,85.0,Rice,Pettah,Retail,Samba
2015-05-07,Per Kg,67.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-07,Per Kg,78.0,Rice,Pettah,Retail,Nadu
2015-05-07,Per Kg,81.0,Rice,Pettah,Wholesale,Samba
2015-05-07,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-07,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-07,Per Kg,72.0,Rice,Pettah,Wholesale,Nadu
2015-05-07,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-07,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-07,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-07,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-08,Per Kg,72.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-08,Per Kg,78.0,Rice,Pettah,Retail,Nadu
2015-05-08,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-08,Per Kg,85.0,Rice,Pettah,Retail,Samba
2015-05-08,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-08,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-08,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-08,Per Kg,81.0,Rice,Pettah,Wholesale,Samba
2015-05-08,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-08,Per Kg,67.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-08,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-08,Per Kg,72.0,Rice,Pettah,Wholesale,Nadu
2015-05-11,Per Kg,66.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-11,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-11,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-11,Per Kg,81.0,Rice,Pettah,Wholesale,Samba
2015-05-11,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-11,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-11,Per Kg,72.0,Rice,Pettah,Wholesale,Nadu
2015-05-11,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-11,Per Kg,85.0,Rice,Pettah,Retail,Samba
2015-05-11,Per Kg,78.0,Rice,Pettah,Retail,Nadu
2015-05-11,Per Kg,72.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-11,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-12,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-12,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-12,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-12,Per Kg,72.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-12,Per Kg,81.0,Rice,Pettah,Wholesale,Samba
2015-05-12,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-05-12,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-12,Per Kg,72.0,Rice,Pettah,Wholesale,Nadu
2015-05-12,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-12,Per Kg,66.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-12,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-12,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-13,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-13,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-13,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-13,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-13,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-05-13,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-13,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-13,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-13,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-05-13,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-13,Per Kg,77.0,Rice,Pettah,Retail,Kekulu Red
2015-05-13,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-14,Per Kg,63.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-14,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-14,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-14,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-14,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-14,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-05-14,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-05-14,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-14,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-14,Per Kg,77.0,Rice,Pettah,Retail,Kekulu Red
2015-05-14,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-14,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-15,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-15,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-15,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-15,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-05-15,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-15,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-15,Per Kg,77.0,Rice,Pettah,Retail,Kekulu Red
2015-05-15,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-15,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-15,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-05-15,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-15,Per Kg,66.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-18,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-18,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-18,Per Kg,73.0,Rice,Pettah,Retail,Nadu
2015-05-18,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-18,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-18,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-18,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-18,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-18,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-18,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2015-05-18,Per Kg,81.0,Rice,Pettah,Wholesale,Samba
2015-05-18,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-05-19,Per Kg,81.0,Rice,Pettah,Wholesale,Samba
2015-05-19,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-19,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-19,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-19,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-19,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-19,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-19,Per Kg,62.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-19,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2015-05-19,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-19,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-05-19,Per Kg,73.0,Rice,Pettah,Retail,Nadu
2015-05-20,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-05-20,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-05-20,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-20,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-20,Per Kg,70.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-20,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-20,Per Kg,81.0,Rice,Pettah,Wholesale,Samba
2015-05-20,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-20,Per Kg,75.0,Rice,Pettah,Retail,Kekulu Red
2015-05-20,Per Kg,73.0,Rice,Pettah,Retail,Nadu
2015-05-20,Per Kg,63.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-20,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-21,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-05-21,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-05-21,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-21,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-05-21,Per Kg,67.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-21,Per Kg,63.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-21,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-05-21,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-21,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-05-21,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-21,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-21,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-22,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-22,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-22,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-05-22,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-22,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-05-22,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-22,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-05-22,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-22,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-05-22,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-22,Per Kg,72.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-22,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-05-25,Per Kg,62.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-25,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-25,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-25,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-25,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-25,Per Kg,68.0,Rice,Pettah,Retail,Kekulu White
2015-05-25,Per Kg,63.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-25,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-25,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-05-25,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-25,Per Kg,76.0,Rice,Pettah,Retail,Nadu
2015-05-25,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-05-26,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-26,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-26,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-26,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-26,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-26,Per Kg,78.0,Rice,Pettah,Retail,Kekulu Red
2015-05-26,Per Kg,76.0,Rice,Pettah,Retail,Nadu
2015-05-26,Per Kg,66.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-26,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-05-26,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-26,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-05-26,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-05-27,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-05-27,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-27,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-27,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-27,Per Kg,69.0,Rice,Pettah,Retail,Kekulu White
2015-05-27,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-05-27,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-27,Per Kg,77.0,Rice,Pettah,Retail,Kekulu Red
2015-05-27,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-27,Per Kg,76.0,Rice,Pettah,Retail,Nadu
2015-05-27,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-27,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-28,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-28,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-28,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-28,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-05-28,Per Kg,77.0,Rice,Pettah,Retail,Kekulu Red
2015-05-28,Per Kg,76.0,Rice,Pettah,Retail,Nadu
2015-05-28,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-05-28,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-28,Per Kg,69.0,Rice,Pettah,Retail,Kekulu White
2015-05-28,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-28,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-28,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-29,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-05-29,Per Kg,71.0,Rice,Pettah,Wholesale,Kekulu Red
2015-05-29,Per Kg,77.0,Rice,Pettah,Retail,Kekulu Red
2015-05-29,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-05-29,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-05-29,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-05-29,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-05-29,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-05-29,Per Kg,69.0,Rice,Pettah,Wholesale,Nadu
2015-05-29,Per Kg,76.0,Rice,Pettah,Retail,Nadu
2015-05-29,Per Kg,69.0,Rice,Pettah,Retail,Kekulu White
2015-05-29,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-06-01,Per Kg,76.0,Rice,Pettah,Retail,Nadu
2015-06-01,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-01,Per Kg,88.0,Rice,Pettah,Retail,Samba
2015-06-01,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-01,Per Kg,69.0,Rice,Pettah,Retail,Kekulu White
2015-06-01,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-01,Per Kg,64.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-01,Per Kg,68.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-01,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-01,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-01,Per Kg,67.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-01,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-06-03,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-03,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-03,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-03,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-03,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-03,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-03,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-03,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-03,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-03,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-06-03,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-06-03,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-04,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-04,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-04,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-06-04,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-04,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-04,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-04,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-04,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-04,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-04,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-04,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-06-04,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-05,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-05,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-06-05,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-06-05,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-05,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-05,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-05,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-05,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-05,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-05,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-05,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-05,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-08,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-08,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-08,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-08,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-08,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-06-08,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-08,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-08,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-08,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-06-08,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-08,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-08,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-09,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-09,Per Kg,68.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-09,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-09,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-09,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-09,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-09,Per Kg,82.0,Rice,Pettah,Wholesale,Samba
2015-06-09,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-09,Per Kg,63.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-09,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-09,Per Kg,86.0,Rice,Pettah,Retail,Samba
2015-06-09,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-10,Per Kg,87.0,Rice,Pettah,Retail,Samba
2015-06-10,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-06-10,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-10,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-10,Per Kg,79.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-10,Per Kg,64.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-10,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-10,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-10,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-10,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-10,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-10,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-11,Per Kg,64.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-11,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-11,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-11,Per Kg,78.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-11,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-11,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-11,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-06-11,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-11,Per Kg,87.0,Rice,Pettah,Retail,Samba
2015-06-11,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-11,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-11,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-12,Per Kg,87.0,Rice,Pettah,Retail,Samba
2015-06-12,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-12,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-12,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-12,Per Kg,64.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-12,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-12,Per Kg,77.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-12,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-06-12,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-12,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-12,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-12,Per Kg,65.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-15,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-15,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-15,Per Kg,87.0,Rice,Pettah,Retail,Samba
2015-06-15,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-15,Per Kg,66.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-15,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-15,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-15,Per Kg,64.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-15,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-15,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-06-15,Per Kg,80.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-15,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-16,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-16,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-06-16,Per Kg,87.0,Rice,Pettah,Retail,Samba
2015-06-16,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-16,Per Kg,64.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-16,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-16,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-16,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-16,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-16,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-16,Per Kg,80.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-16,Per Kg,67.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-17,Per Kg,87.0,Rice,Pettah,Retail,Samba
2015-06-17,Per Kg,68.0,Rice,Pettah,Wholesale,Nadu
2015-06-17,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-06-17,Per Kg,75.0,Rice,Pettah,Retail,Nadu
2015-06-17,Per Kg,80.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-17,Per Kg,69.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-17,Per Kg,61.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-17,Per Kg,67.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-17,Per Kg,70.0,Rice,Pettah,Retail,Kekulu White
2015-06-17,Per Kg,76.0,Rice,Pettah,Retail,Kekulu Red
2015-06-17,Per Kg,64.0,Rice,Pettah,Wholesale,Kekulu White
2015-06-17,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-18,Per Kg,80.0,Rice,Maradagahamula,Wholesale,Samba
2015-06-18,Per Kg,67.0,Rice,Maradagahamula,Wholesale,Nadu
2015-06-18,Per Kg,83.0,Rice,Pettah,Wholesale,Samba
2015-06-18,Per Kg,69.0,Rice,Pettah,Wholesale,Kekulu Red
2015-06-18,Per Kg,62.0,Rice,Maradagahamula,Wholesale,Kekulu White
2015-06-18,Per Kg,70.0,Rice,Maradagahamula,Wholesale,Kekulu Red
2015-06-18,Per Kg,87.0,Rice,Pettah,Retail,Samba
